
step 0: train loss 4.2874, val loss 4.2823
[2023-10-18 12:45:36,879] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:37,358] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:38,453] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:38,751] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:39,204] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:39,502] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:39,937] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:40,232] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:40,681] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:40,980] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:41,442] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
[2023-10-18 12:45:41,935] torch._inductor.utils: [WARNING] using triton random, expect difference from eager
iter 3840: loss 0.8860, time 116.25ms, mfu 3.12%
iter 3850: loss 0.8922, time 112.95ms, mfu 3.14%
iter 3860: loss 0.8694, time 114.08ms, mfu 3.15%
iter 3870: loss 0.8979, time 111.99ms, mfu 3.17%
iter 3880: loss 0.8883, time 114.27ms, mfu 3.18%
iter 3890: loss 0.8921, time 110.83ms, mfu 3.20%
iter 3900: loss 0.8796, time 113.05ms, mfu 3.21%
iter 3910: loss 0.8910, time 116.10ms, mfu 3.21%
iter 3920: loss 0.8786, time 113.74ms, mfu 3.21%
iter 3930: loss 0.8860, time 114.00ms, mfu 3.22%
iter 3940: loss 0.8757, time 114.21ms, mfu 3.22%
iter 3950: loss 0.8747, time 113.89ms, mfu 3.23%
iter 3960: loss 0.9120, time 112.49ms, mfu 3.24%
iter 3970: loss 0.8914, time 114.52ms, mfu 3.24%
iter 3980: loss 0.9046, time 113.35ms, mfu 3.24%
iter 3990: loss 0.8761, time 115.30ms, mfu 3.24%
step 4000: train loss 0.7089, val loss 1.6181
iter 4000: loss 0.8590, time 11759.27ms, mfu 2.92%
iter 4010: loss 0.8836, time 113.08ms, mfu 2.96%
iter 4020: loss 0.8819, time 117.09ms, mfu 2.98%
iter 4030: loss 0.8776, time 115.83ms, mfu 3.00%
iter 4040: loss 0.8846, time 111.38ms, mfu 3.04%
iter 4050: loss 0.8734, time 115.28ms, mfu 3.06%
iter 4060: loss 0.8648, time 114.76ms, mfu 3.08%
iter 4070: loss 0.8631, time 114.76ms, mfu 3.09%
iter 4080: loss 0.8867, time 112.76ms, mfu 3.12%
iter 4090: loss 0.8479, time 113.81ms, mfu 3.13%
iter 4100: loss 0.8987, time 115.15ms, mfu 3.14%
iter 4110: loss 0.8641, time 115.20ms, mfu 3.15%
iter 4120: loss 0.8797, time 115.86ms, mfu 3.16%
iter 4130: loss 0.8548, time 114.88ms, mfu 3.17%
iter 4140: loss 0.8778, time 115.71ms, mfu 3.17%
iter 4150: loss 0.8723, time 112.79ms, mfu 3.18%
iter 4160: loss 0.8512, time 114.10ms, mfu 3.19%
iter 4170: loss 0.8705, time 116.35ms, mfu 3.19%
iter 4180: loss 0.8739, time 112.51ms, mfu 3.21%
iter 4190: loss 0.8654, time 116.19ms, mfu 3.21%
iter 4200: loss 0.8579, time 110.44ms, mfu 3.22%
iter 4210: loss 0.8754, time 112.50ms, mfu 3.23%
iter 4220: loss 0.8595, time 114.65ms, mfu 3.23%
iter 4230: loss 0.8805, time 116.17ms, mfu 3.23%
iter 4240: loss 0.8654, time 114.41ms, mfu 3.23%
step 4250: train loss 0.6784, val loss 1.6442
iter 4250: loss 0.8753, time 11804.49ms, mfu 2.91%
iter 4260: loss 0.8598, time 115.34ms, mfu 2.94%
iter 4270: loss 0.8634, time 116.32ms, mfu 2.97%
iter 4280: loss 0.8539, time 114.41ms, mfu 3.00%
iter 4290: loss 0.8318, time 115.64ms, mfu 3.02%
iter 4300: loss 0.8307, time 113.96ms, mfu 3.05%
iter 4310: loss 0.8535, time 117.40ms, mfu 3.06%
iter 4320: loss 0.8466, time 114.64ms, mfu 3.08%
iter 4330: loss 0.8621, time 115.48ms, mfu 3.09%
iter 4340: loss 0.8286, time 113.83ms, mfu 3.11%
iter 4350: loss 0.8388, time 115.48ms, mfu 3.12%
iter 4360: loss 0.8612, time 117.67ms, mfu 3.13%
iter 4370: loss 0.8579, time 114.45ms, mfu 3.14%
iter 4380: loss 0.8347, time 114.35ms, mfu 3.15%
iter 4390: loss 0.8672, time 114.63ms, mfu 3.16%
iter 4400: loss 0.8440, time 113.82ms, mfu 3.17%
iter 4410: loss 0.8630, time 114.63ms, mfu 3.18%
iter 4420: loss 0.8611, time 113.92ms, mfu 3.19%
iter 4430: loss 0.8399, time 114.16ms, mfu 3.20%
iter 4440: loss 0.8514, time 114.42ms, mfu 3.20%
iter 4450: loss 0.8549, time 114.25ms, mfu 3.21%
iter 4460: loss 0.8366, time 115.36ms, mfu 3.21%
iter 4470: loss 0.8530, time 114.43ms, mfu 3.22%
iter 4480: loss 0.8332, time 114.89ms, mfu 3.22%
iter 4490: loss 0.8419, time 115.44ms, mfu 3.22%
step 4500: train loss 0.6544, val loss 1.6613
iter 4500: loss 0.8533, time 11833.93ms, mfu 2.90%
iter 4510: loss 0.8460, time 114.36ms, mfu 2.94%
iter 4520: loss 0.8332, time 115.10ms, mfu 2.97%
iter 4530: loss 0.8519, time 115.27ms, mfu 2.99%
iter 4540: loss 0.8431, time 114.49ms, mfu 3.02%
iter 4550: loss 0.8768, time 112.83ms, mfu 3.05%
iter 4560: loss 0.8361, time 113.75ms, mfu 3.07%
iter 4570: loss 0.8384, time 116.14ms, mfu 3.08%
iter 4580: loss 0.8528, time 114.24ms, mfu 3.10%
iter 4590: loss 0.8554, time 113.89ms, mfu 3.12%
iter 4600: loss 0.8282, time 114.32ms, mfu 3.13%
iter 4610: loss 0.8602, time 115.55ms, mfu 3.14%
iter 4620: loss 0.8341, time 114.41ms, mfu 3.15%
iter 4630: loss 0.8136, time 114.13ms, mfu 3.16%
iter 4640: loss 0.8465, time 115.96ms, mfu 3.17%
iter 4650: loss 0.8606, time 112.37ms, mfu 3.18%
iter 4660: loss 0.8533, time 113.26ms, mfu 3.19%
iter 4670: loss 0.8358, time 113.44ms, mfu 3.20%
iter 4680: loss 0.8533, time 115.72ms, mfu 3.21%
iter 4690: loss 0.8411, time 114.65ms, mfu 3.21%
iter 4700: loss 0.8206, time 113.32ms, mfu 3.22%
iter 4710: loss 0.7934, time 112.83ms, mfu 3.23%
iter 4720: loss 0.8374, time 116.34ms, mfu 3.22%
iter 4730: loss 0.8223, time 115.02ms, mfu 3.23%
iter 4740: loss 0.8268, time 112.12ms, mfu 3.24%
step 4750: train loss 0.6359, val loss 1.6802
iter 4750: loss 0.8078, time 11754.48ms, mfu 2.91%
iter 4760: loss 0.8218, time 116.59ms, mfu 2.94%
iter 4770: loss 0.8055, time 114.93ms, mfu 2.97%
iter 4780: loss 0.8098, time 114.84ms, mfu 3.00%
iter 4790: loss 0.8343, time 116.00ms, mfu 3.02%
iter 4800: loss 0.8281, time 113.93ms, mfu 3.05%
iter 4810: loss 0.8343, time 115.53ms, mfu 3.06%
iter 4820: loss 0.8217, time 114.09ms, mfu 3.08%
iter 4830: loss 0.8183, time 111.25ms, mfu 3.11%
iter 4840: loss 0.8372, time 115.68ms, mfu 3.12%
iter 4850: loss 0.8202, time 112.40ms, mfu 3.14%
iter 4860: loss 0.8241, time 115.92ms, mfu 3.15%
iter 4870: loss 0.8103, time 115.48ms, mfu 3.16%
iter 4880: loss 0.8312, time 117.75ms, mfu 3.16%
iter 4890: loss 0.8079, time 113.16ms, mfu 3.17%
iter 4900: loss 0.8054, time 114.03ms, mfu 3.18%
iter 4910: loss 0.8333, time 112.21ms, mfu 3.19%
iter 4920: loss 0.8248, time 114.05ms, mfu 3.20%
iter 4930: loss 0.8068, time 112.13ms, mfu 3.21%
iter 4940: loss 0.8003, time 112.04ms, mfu 3.23%
iter 4950: loss 0.8276, time 112.11ms, mfu 3.23%
iter 4960: loss 0.8309, time 113.77ms, mfu 3.24%
iter 4970: loss 0.7909, time 114.39ms, mfu 3.24%
iter 4980: loss 0.7935, time 115.90ms, mfu 3.24%
iter 4990: loss 0.8205, time 114.37ms, mfu 3.24%
step 5000: train loss 0.6210, val loss 1.7005
iter 5000: loss 0.8196, time 11797.41ms, mfu 2.92%
iter 5010: loss 0.8213, time 112.30ms, mfu 2.96%
iter 5020: loss 0.8227, time 112.80ms, mfu 2.99%
iter 5030: loss 0.8289, time 116.55ms, mfu 3.01%
iter 5040: loss 0.8144, time 116.78ms, mfu 3.03%
iter 5050: loss 0.8402, time 115.61ms, mfu 3.05%
iter 5060: loss 0.8098, time 114.98ms, mfu 3.07%
iter 5070: loss 0.8436, time 113.40ms, mfu 3.09%
iter 5080: loss 0.8158, time 116.10ms, mfu 3.10%
iter 5090: loss 0.8034, time 113.97ms, mfu 3.12%
iter 5100: loss 0.8103, time 115.17ms, mfu 3.13%
iter 5110: loss 0.8027, time 111.93ms, mfu 3.15%
iter 5120: loss 0.7991, time 111.86ms, mfu 3.17%
iter 5130: loss 0.8346, time 112.54ms, mfu 3.18%
iter 5140: loss 0.8045, time 114.41ms, mfu 3.19%
iter 5150: loss 0.8151, time 116.13ms, mfu 3.19%
iter 5160: loss 0.8005, time 115.26ms, mfu 3.20%
iter 5170: loss 0.8151, time 115.11ms, mfu 3.20%
iter 5180: loss 0.7995, time 116.12ms, mfu 3.20%
iter 5190: loss 0.8105, time 115.06ms, mfu 3.21%
iter 5200: loss 0.8000, time 111.20ms, mfu 3.22%
iter 5210: loss 0.7845, time 113.21ms, mfu 3.23%
iter 5220: loss 0.8056, time 116.78ms, mfu 3.22%
iter 5230: loss 0.8207, time 114.48ms, mfu 3.23%
iter 5240: loss 0.8039, time 113.13ms, mfu 3.23%
step 5250: train loss 0.6067, val loss 1.7004
iter 5250: loss 0.8005, time 11816.31ms, mfu 2.91%
iter 5260: loss 0.8063, time 110.87ms, mfu 2.96%
iter 5270: loss 0.7831, time 115.45ms, mfu 2.98%
iter 5280: loss 0.8152, time 113.58ms, mfu 3.01%
iter 5290: loss 0.8010, time 115.99ms, mfu 3.03%
iter 5300: loss 0.8246, time 118.62ms, mfu 3.04%
iter 5310: loss 0.7989, time 113.30ms, mfu 3.07%
iter 5320: loss 0.8228, time 114.56ms, mfu 3.09%
iter 5330: loss 0.8204, time 112.07ms, mfu 3.11%
iter 5340: loss 0.8199, time 116.27ms, mfu 3.12%
iter 5350: loss 0.7985, time 111.95ms, mfu 3.14%
iter 5360: loss 0.8165, time 113.20ms, mfu 3.16%
iter 5370: loss 0.8124, time 113.28ms, mfu 3.17%
iter 5380: loss 0.8175, time 113.16ms, mfu 3.18%
iter 5390: loss 0.8089, time 115.22ms, mfu 3.19%
iter 5400: loss 0.8063, time 110.86ms, mfu 3.20%
iter 5410: loss 0.7892, time 112.12ms, mfu 3.22%
iter 5420: loss 0.8094, time 115.15ms, mfu 3.22%
iter 5430: loss 0.8092, time 112.89ms, mfu 3.23%
iter 5440: loss 0.8188, time 112.50ms, mfu 3.24%
iter 5450: loss 0.8209, time 114.53ms, mfu 3.24%
iter 5460: loss 0.8203, time 114.89ms, mfu 3.24%
iter 5470: loss 0.8008, time 113.23ms, mfu 3.24%
iter 5480: loss 0.7991, time 115.52ms, mfu 3.24%
iter 5490: loss 0.8012, time 114.51ms, mfu 3.24%
step 5500: train loss 0.5940, val loss 1.7193
iter 5500: loss 0.8086, time 11739.94ms, mfu 2.92%
iter 5510: loss 0.8102, time 116.20ms, mfu 2.95%
iter 5520: loss 0.7841, time 113.78ms, mfu 2.98%
iter 5530: loss 0.7877, time 114.71ms, mfu 3.01%
iter 5540: loss 0.8018, time 114.37ms, mfu 3.03%
iter 5550: loss 0.7791, time 114.34ms, mfu 3.06%
iter 5560: loss 0.7857, time 117.10ms, mfu 3.07%
iter 5570: loss 0.8059, time 116.97ms, mfu 3.08%
iter 5580: loss 0.8137, time 115.48ms, mfu 3.10%
iter 5590: loss 0.7908, time 115.14ms, mfu 3.11%
iter 5600: loss 0.7810, time 112.45ms, mfu 3.13%
iter 5610: loss 0.8116, time 114.58ms, mfu 3.14%
iter 5620: loss 0.7841, time 115.60ms, mfu 3.15%
iter 5630: loss 0.8026, time 114.93ms, mfu 3.16%
iter 5640: loss 0.8078, time 114.03ms, mfu 3.17%
iter 5650: loss 0.7881, time 115.54ms, mfu 3.18%
iter 5660: loss 0.8275, time 112.19ms, mfu 3.19%
iter 5670: loss 0.7897, time 115.13ms, mfu 3.19%
iter 5680: loss 0.7814, time 113.00ms, mfu 3.21%
iter 5690: loss 0.7698, time 110.88ms, mfu 3.22%
iter 5700: loss 0.7889, time 114.07ms, mfu 3.23%
iter 5710: loss 0.8134, time 112.02ms, mfu 3.24%
iter 5720: loss 0.7686, time 112.63ms, mfu 3.24%
iter 5730: loss 0.7889, time 114.46ms, mfu 3.24%
iter 5740: loss 0.7932, time 114.07ms, mfu 3.25%
step 5750: train loss 0.5825, val loss 1.7351
iter 5750: loss 0.8026, time 11768.48ms, mfu 2.92%
iter 5760: loss 0.7918, time 112.54ms, mfu 2.96%
iter 5770: loss 0.8067, time 113.79ms, mfu 2.99%
iter 5780: loss 0.7822, time 115.16ms, mfu 3.02%
iter 5790: loss 0.7812, time 112.18ms, mfu 3.05%
iter 5800: loss 0.7811, time 113.90ms, mfu 3.07%
iter 5810: loss 0.7940, time 119.00ms, mfu 3.08%
iter 5820: loss 0.7779, time 114.67ms, mfu 3.09%
iter 5830: loss 0.7786, time 111.52ms, mfu 3.12%
iter 5840: loss 0.7978, time 112.22ms, mfu 3.14%
iter 5850: loss 0.7738, time 114.05ms, mfu 3.15%
iter 5860: loss 0.7725, time 112.61ms, mfu 3.17%
iter 5870: loss 0.7590, time 114.94ms, mfu 3.18%
iter 5880: loss 0.7754, time 114.75ms, mfu 3.18%
iter 5890: loss 0.7916, time 113.17ms, mfu 3.19%
iter 5900: loss 0.7936, time 113.39ms, mfu 3.20%
iter 5910: loss 0.7866, time 114.65ms, mfu 3.21%
iter 5920: loss 0.7912, time 110.78ms, mfu 3.22%
iter 5930: loss 0.7786, time 114.65ms, mfu 3.23%
iter 5940: loss 0.7986, time 113.53ms, mfu 3.23%
iter 5950: loss 0.7708, time 114.70ms, mfu 3.23%
iter 5960: loss 0.7851, time 115.77ms, mfu 3.23%
iter 5970: loss 0.7941, time 112.85ms, mfu 3.24%
iter 5980: loss 0.7758, time 116.07ms, mfu 3.24%
iter 5990: loss 0.7947, time 114.10ms, mfu 3.24%
step 6000: train loss 0.5698, val loss 1.7458
iter 6000: loss 0.7854, time 11813.27ms, mfu 2.92%
iter 6010: loss 0.8112, time 110.88ms, mfu 2.96%
iter 6020: loss 0.7868, time 112.90ms, mfu 3.00%
iter 6030: loss 0.7977, time 113.06ms, mfu 3.03%
iter 6040: loss 0.7733, time 114.59ms, mfu 3.05%
iter 6050: loss 0.7706, time 115.53ms, mfu 3.07%
iter 6060: loss 0.7749, time 110.30ms, mfu 3.10%
iter 6070: loss 0.7856, time 115.98ms, mfu 3.11%
iter 6080: loss 0.7967, time 116.68ms, mfu 3.12%
iter 6090: loss 0.7879, time 115.77ms, mfu 3.13%
iter 6100: loss 0.7832, time 113.60ms, mfu 3.14%
iter 6110: loss 0.7907, time 113.31ms, mfu 3.16%
iter 6120: loss 0.7722, time 113.92ms, mfu 3.17%
iter 6130: loss 0.7850, time 111.21ms, mfu 3.19%
iter 6140: loss 0.7829, time 114.28ms, mfu 3.19%
iter 6150: loss 0.7743, time 117.43ms, mfu 3.19%
iter 6160: loss 0.7859, time 119.82ms, mfu 3.18%
iter 6170: loss 0.7692, time 116.02ms, mfu 3.19%
iter 6180: loss 0.7699, time 110.33ms, mfu 3.21%
iter 6190: loss 0.7935, time 115.40ms, mfu 3.21%
iter 6200: loss 0.7727, time 116.21ms, mfu 3.21%
iter 6210: loss 0.7649, time 112.67ms, mfu 3.22%
iter 6220: loss 0.7489, time 114.59ms, mfu 3.22%
iter 6230: loss 0.7868, time 115.54ms, mfu 3.22%
iter 6240: loss 0.7840, time 116.80ms, mfu 3.22%
step 6250: train loss 0.5593, val loss 1.7487
iter 6250: loss 0.7733, time 11731.08ms, mfu 2.90%
iter 6260: loss 0.7800, time 114.83ms, mfu 2.93%
iter 6270: loss 0.7980, time 112.65ms, mfu 2.97%
iter 6280: loss 0.7775, time 115.59ms, mfu 3.00%
iter 6290: loss 0.7918, time 112.05ms, mfu 3.03%
iter 6300: loss 0.7883, time 111.67ms, mfu 3.06%
iter 6310: loss 0.7784, time 111.79ms, mfu 3.09%
iter 6320: loss 0.7603, time 112.73ms, mfu 3.11%
iter 6330: loss 0.7705, time 113.70ms, mfu 3.13%
iter 6340: loss 0.7767, time 115.13ms, mfu 3.14%
iter 6350: loss 0.7800, time 115.48ms, mfu 3.15%
iter 6360: loss 0.7730, time 114.14ms, mfu 3.16%
iter 6370: loss 0.7751, time 117.05ms, mfu 3.16%
iter 6380: loss 0.7709, time 113.01ms, mfu 3.17%
iter 6390: loss 0.7876, time 114.40ms, mfu 3.18%
iter 6400: loss 0.7798, time 116.67ms, mfu 3.18%
iter 6410: loss 0.7802, time 113.48ms, mfu 3.19%
iter 6420: loss 0.7762, time 114.36ms, mfu 3.20%
iter 6430: loss 0.7596, time 113.98ms, mfu 3.21%
iter 6440: loss 0.7840, time 114.38ms, mfu 3.21%
iter 6450: loss 0.7741, time 113.80ms, mfu 3.22%
iter 6460: loss 0.7677, time 115.08ms, mfu 3.22%
iter 6470: loss 0.7568, time 114.31ms, mfu 3.22%
iter 6480: loss 0.7782, time 114.92ms, mfu 3.23%
iter 6490: loss 0.7674, time 114.28ms, mfu 3.23%
step 6500: train loss 0.5472, val loss 1.7596
iter 6500: loss 0.7607, time 11796.73ms, mfu 2.91%
iter 6510: loss 0.7817, time 115.34ms, mfu 2.94%
iter 6520: loss 0.7781, time 116.59ms, mfu 2.97%
iter 6530: loss 0.7870, time 115.61ms, mfu 2.99%
iter 6540: loss 0.7784, time 113.56ms, mfu 3.02%
iter 6550: loss 0.7754, time 113.57ms, mfu 3.05%
iter 6560: loss 0.7565, time 115.26ms, mfu 3.07%
iter 6570: loss 0.7823, time 117.82ms, mfu 3.08%
iter 6580: loss 0.7551, time 113.07ms, mfu 3.10%
iter 6590: loss 0.7754, time 114.00ms, mfu 3.11%
iter 6600: loss 0.7629, time 113.56ms, mfu 3.13%
iter 6610: loss 0.7788, time 114.97ms, mfu 3.14%
iter 6620: loss 0.7625, time 114.12ms, mfu 3.15%
iter 6630: loss 0.7819, time 113.93ms, mfu 3.17%
iter 6640: loss 0.7847, time 112.92ms, mfu 3.18%
iter 6650: loss 0.7729, time 113.82ms, mfu 3.19%
iter 6660: loss 0.7631, time 114.45ms, mfu 3.20%
iter 6670: loss 0.7527, time 114.43ms, mfu 3.20%
iter 6680: loss 0.7646, time 115.07ms, mfu 3.21%
iter 6690: loss 0.7468, time 116.89ms, mfu 3.20%
iter 6700: loss 0.7820, time 112.49ms, mfu 3.21%
iter 6710: loss 0.7750, time 114.07ms, mfu 3.22%
iter 6720: loss 0.7793, time 114.38ms, mfu 3.22%
iter 6730: loss 0.7587, time 118.74ms, mfu 3.22%
iter 6740: loss 0.7469, time 113.99ms, mfu 3.22%
step 6750: train loss 0.5348, val loss 1.7788
iter 6750: loss 0.7737, time 11836.32ms, mfu 2.90%
iter 6760: loss 0.7697, time 114.47ms, mfu 2.94%
iter 6770: loss 0.7539, time 117.23ms, mfu 2.96%
iter 6780: loss 0.7702, time 114.63ms, mfu 2.99%
iter 6790: loss 0.7658, time 114.19ms, mfu 3.02%
iter 6800: loss 0.7688, time 116.21ms, mfu 3.04%
iter 6810: loss 0.7600, time 114.48ms, mfu 3.06%
iter 6820: loss 0.7672, time 116.56ms, mfu 3.07%
iter 6830: loss 0.7448, time 115.40ms, mfu 3.09%
iter 6840: loss 0.7571, time 114.95ms, mfu 3.10%
iter 6850: loss 0.7463, time 115.15ms, mfu 3.12%
iter 6860: loss 0.7521, time 115.40ms, mfu 3.13%
iter 6870: loss 0.7509, time 116.38ms, mfu 3.14%
iter 6880: loss 0.7500, time 114.08ms, mfu 3.15%
iter 6890: loss 0.7369, time 112.56ms, mfu 3.16%
iter 6900: loss 0.7651, time 114.88ms, mfu 3.17%
iter 6910: loss 0.7662, time 114.21ms, mfu 3.18%
iter 6920: loss 0.7643, time 113.06ms, mfu 3.19%
iter 6930: loss 0.7453, time 114.83ms, mfu 3.20%
iter 6940: loss 0.7649, time 115.90ms, mfu 3.20%
iter 6950: loss 0.7573, time 117.00ms, mfu 3.20%
iter 6960: loss 0.7637, time 116.32ms, mfu 3.20%
iter 6970: loss 0.7754, time 115.07ms, mfu 3.20%
iter 6980: loss 0.7506, time 115.02ms, mfu 3.21%
iter 6990: loss 0.7596, time 114.72ms, mfu 3.21%
step 7000: train loss 0.5249, val loss 1.7851
iter 7000: loss 0.7440, time 11751.64ms, mfu 2.89%
iter 7010: loss 0.7477, time 116.40ms, mfu 2.92%
iter 7020: loss 0.7632, time 113.31ms, mfu 2.96%
iter 7030: loss 0.7379, time 112.85ms, mfu 2.99%
iter 7040: loss 0.7574, time 116.44ms, mfu 3.01%
iter 7050: loss 0.7483, time 114.06ms, mfu 3.04%
iter 7060: loss 0.7437, time 113.30ms, mfu 3.06%
iter 7070: loss 0.7749, time 115.55ms, mfu 3.08%
iter 7080: loss 0.7333, time 115.03ms, mfu 3.10%
iter 7090: loss 0.7475, time 112.67ms, mfu 3.12%
iter 7100: loss 0.7625, time 112.22ms, mfu 3.14%
iter 7110: loss 0.7562, time 115.59ms, mfu 3.15%
iter 7120: loss 0.7289, time 116.64ms, mfu 3.15%
iter 7130: loss 0.7391, time 112.88ms, mfu 3.17%
iter 7140: loss 0.7505, time 113.30ms, mfu 3.18%
iter 7150: loss 0.7434, time 114.61ms, mfu 3.19%
iter 7160: loss 0.7436, time 115.81ms, mfu 3.19%
iter 7170: loss 0.7651, time 115.03ms, mfu 3.19%
iter 7180: loss 0.7387, time 115.42ms, mfu 3.20%
iter 7190: loss 0.7374, time 112.46ms, mfu 3.21%
iter 7200: loss 0.7649, time 114.35ms, mfu 3.21%
iter 7210: loss 0.7449, time 115.55ms, mfu 3.22%
iter 7220: loss 0.7509, time 114.08ms, mfu 3.22%
iter 7230: loss 0.7579, time 113.31ms, mfu 3.23%
iter 7240: loss 0.7431, time 114.64ms, mfu 3.23%
step 7250: train loss 0.5156, val loss 1.7963
iter 7250: loss 0.7337, time 11782.76ms, mfu 2.91%
iter 7260: loss 0.7617, time 114.86ms, mfu 2.94%
iter 7270: loss 0.7575, time 111.99ms, mfu 2.98%
iter 7280: loss 0.7507, time 113.73ms, mfu 3.01%
iter 7290: loss 0.7239, time 112.15ms, mfu 3.04%
iter 7300: loss 0.7443, time 115.21ms, mfu 3.06%
iter 7310: loss 0.7472, time 114.42ms, mfu 3.08%
iter 7320: loss 0.7476, time 111.27ms, mfu 3.11%
iter 7330: loss 0.7637, time 114.61ms, mfu 3.12%
iter 7340: loss 0.7450, time 113.17ms, mfu 3.14%
iter 7350: loss 0.7511, time 114.74ms, mfu 3.15%
iter 7360: loss 0.7577, time 114.48ms, mfu 3.16%
iter 7370: loss 0.7314, time 113.44ms, mfu 3.17%
iter 7380: loss 0.7395, time 113.92ms, mfu 3.18%
iter 7390: loss 0.7458, time 113.86ms, mfu 3.19%
iter 7400: loss 0.7794, time 118.02ms, mfu 3.19%
iter 7410: loss 0.7327, time 114.59ms, mfu 3.19%
iter 7420: loss 0.7538, time 114.98ms, mfu 3.20%
iter 7430: loss 0.7260, time 117.44ms, mfu 3.20%
iter 7440: loss 0.7483, time 114.76ms, mfu 3.20%
iter 7450: loss 0.7351, time 113.56ms, mfu 3.21%
iter 7460: loss 0.7516, time 112.60ms, mfu 3.22%
iter 7470: loss 0.7322, time 111.34ms, mfu 3.23%
iter 7480: loss 0.7459, time 112.36ms, mfu 3.24%
iter 7490: loss 0.7295, time 115.18ms, mfu 3.24%
step 7500: train loss 0.5042, val loss 1.8058
iter 7500: loss 0.7263, time 11815.05ms, mfu 2.92%
iter 7510: loss 0.7373, time 113.58ms, mfu 2.96%
iter 7520: loss 0.7314, time 114.31ms, mfu 2.99%
iter 7530: loss 0.7454, time 112.76ms, mfu 3.02%
iter 7540: loss 0.7380, time 114.31ms, mfu 3.04%
iter 7550: loss 0.7306, time 117.64ms, mfu 3.05%
iter 7560: loss 0.7308, time 116.81ms, mfu 3.07%
iter 7570: loss 0.7355, time 118.82ms, mfu 3.07%
iter 7580: loss 0.7357, time 112.83ms, mfu 3.10%
iter 7590: loss 0.7548, time 113.28ms, mfu 3.12%
iter 7600: loss 0.7371, time 114.96ms, mfu 3.13%
iter 7610: loss 0.7558, time 114.85ms, mfu 3.14%
iter 7620: loss 0.7358, time 117.56ms, mfu 3.14%
iter 7630: loss 0.7560, time 112.84ms, mfu 3.16%
iter 7640: loss 0.7317, time 114.81ms, mfu 3.17%
iter 7650: loss 0.7355, time 114.15ms, mfu 3.18%
iter 7660: loss 0.7482, time 113.96ms, mfu 3.19%
iter 7670: loss 0.7460, time 114.87ms, mfu 3.19%
iter 7680: loss 0.7370, time 114.78ms, mfu 3.20%
iter 7690: loss 0.7310, time 114.21ms, mfu 3.20%
iter 7700: loss 0.7386, time 115.80ms, mfu 3.21%
iter 7710: loss 0.7392, time 116.05ms, mfu 3.21%
iter 7720: loss 0.7489, time 112.90ms, mfu 3.22%
iter 7730: loss 0.7463, time 113.30ms, mfu 3.22%
iter 7740: loss 0.7450, time 115.72ms, mfu 3.22%
step 7750: train loss 0.4950, val loss 1.8165
iter 7750: loss 0.7572, time 11758.29ms, mfu 2.90%
iter 7760: loss 0.7356, time 112.89ms, mfu 2.94%
iter 7770: loss 0.7486, time 114.92ms, mfu 2.97%
iter 7780: loss 0.7416, time 117.48ms, mfu 2.99%
iter 7790: loss 0.7601, time 114.26ms, mfu 3.02%
iter 7800: loss 0.7167, time 112.06ms, mfu 3.05%
iter 7810: loss 0.7331, time 111.23ms, mfu 3.08%
iter 7820: loss 0.7259, time 113.88ms, mfu 3.10%
iter 7830: loss 0.7203, time 117.14ms, mfu 3.11%
iter 7840: loss 0.7265, time 111.98ms, mfu 3.13%
iter 7850: loss 0.7369, time 115.48ms, mfu 3.14%
iter 7860: loss 0.7319, time 114.98ms, mfu 3.15%
iter 7870: loss 0.7325, time 113.45ms, mfu 3.16%
iter 7880: loss 0.7378, time 115.17ms, mfu 3.17%
iter 7890: loss 0.7246, time 113.78ms, mfu 3.18%
iter 7900: loss 0.7430, time 113.67ms, mfu 3.19%
iter 7910: loss 0.7321, time 115.56ms, mfu 3.19%
iter 7920: loss 0.7166, time 115.84ms, mfu 3.20%
iter 7930: loss 0.7283, time 112.03ms, mfu 3.21%
iter 7940: loss 0.7219, time 111.95ms, mfu 3.22%
iter 7950: loss 0.7425, time 112.78ms, mfu 3.23%
iter 7960: loss 0.7549, time 115.38ms, mfu 3.23%
iter 7970: loss 0.7252, time 112.47ms, mfu 3.24%
iter 7980: loss 0.7336, time 115.52ms, mfu 3.24%
iter 7990: loss 0.7629, time 115.48ms, mfu 3.24%
step 8000: train loss 0.4850, val loss 1.8303
iter 8000: loss 0.7120, time 11774.22ms, mfu 2.92%
iter 8010: loss 0.7268, time 115.49ms, mfu 2.95%
iter 8020: loss 0.7431, time 116.07ms, mfu 2.97%
iter 8030: loss 0.7145, time 114.35ms, mfu 3.00%
